time,from,to,message
2022-07-12 11:56:32,gzp1991101,wxid_mgh25nentc4u22,本来兰州市局要来，又是疫情
2022-07-12 11:56:47,gzp1991101,wxid_mgh25nentc4u22,就刚好这么背
2022-07-12 11:56:48,wxid_mgh25nentc4u22,gzp1991101,以后来还长，认识你们是更宝贵的财富
2022-07-12 11:56:50,gzp1991101,wxid_mgh25nentc4u22,[捂脸]
2022-07-12 11:57:24,gzp1991101,wxid_mgh25nentc4u22,来日方长
2022-07-12 11:57:27,wxid_mgh25nentc4u22,gzp1991101,对
2022-07-12 11:57:33,wxid_mgh25nentc4u22,gzp1991101,来日方长
2022-09-11 04:46:20,gzp1991101,yanzi542766277,早上老板问了些啥哇[旺柴]
2022-09-11 06:36:52,yanzi542766277,gzp1991101,喊说我说自己下半年的项目情况 ，有没有交付困难
2022-09-11 06:36:58,yanzi542766277,gzp1991101,其实我几分钟就说完了
2022-09-11 06:37:18,gzp1991101,yanzi542766277,这些不都汇报了好多次了
2022-09-11 06:37:23,yanzi542766277,gzp1991101,然后说了一下，有交付困难的
2022-09-11 06:38:06,gzp1991101,yanzi542766277,就吴总和C总啊
2022-09-11 06:38:26,yanzi542766277,gzp1991101,还有王宴，张凤，王总，李正侠
2022-09-11 06:42:18,gzp1991101,yanzi542766277,然后拉着你说了好久啊
2022-09-11 06:43:57,yanzi542766277,gzp1991101,不是
2022-09-11 06:44:09,yanzi542766277,gzp1991101,没有
2022-09-11 06:44:52,yanzi542766277,gzp1991101,吴总和c总，他们自己说的比较多，讨论他们自己的事
2022-09-11 06:45:17,yanzi542766277,gzp1991101,关于我，说的很少
2022-09-11 06:45:23,gzp1991101,yanzi542766277,[捂脸]
2022-09-11 06:46:14,yanzi542766277,gzp1991101,我开始就在想，一个人哪里要得到一个小时[捂脸]
2022-09-11 06:47:08,gzp1991101,yanzi542766277,看来公司很困难了
2022-09-11 06:47:16,gzp1991101,yanzi542766277,天天逼我们
2022-09-11 07:11:56,yanzi542766277,gzp1991101,嗯
2022-09-11 07:12:04,yanzi542766277,gzp1991101,肯定嘛
2022-09-11 07:30:23,gzp1991101,yanzi542766277,讲完了
2022-09-11 07:52:18,yanzi542766277,gzp1991101,怎么样
2022-09-11 07:52:46,gzp1991101,yanzi542766277,还是那些说法
2022-09-11 07:53:14,yanzi542766277,gzp1991101,感觉也没啥变化
2022-09-11 07:53:21,yanzi542766277,gzp1991101,就是老板急了
2022-09-11 07:54:37,gzp1991101,yanzi542766277,都九月份了，干啥都不及了
2022-09-11 07:54:42,gzp1991101,yanzi542766277,今年也就只能这样了
2022-09-11 09:51:22,yanzi542766277,gzp1991101,不晓得公司能不能熬到年底
2022-09-11 10:06:51,gzp1991101,yanzi542766277,[捂脸]
2022-09-30 02:13:27,yanzi542766277,gzp1991101,龚老板，你那边巴基斯坦的最近有没有好东西啊
2022-09-30 02:13:54,gzp1991101,yanzi542766277,还是之前那个数据
2022-09-30 02:14:18,yanzi542766277,gzp1991101,听说那边近期发现了比较重要的东西
2022-09-30 02:16:11,gzp1991101,yanzi542766277,没货啊，特别是现在突然要
2022-09-30 02:19:44,yanzi542766277,gzp1991101,[捂脸]
2022-09-30 09:51:31,yanzi542766277,gzp1991101,龚总，你们今天公司有没有给比较好的处理方案啊
2022-09-30 09:51:52,gzp1991101,yanzi542766277,没有处理，应该是要跟我们耗了
2022-09-30 09:52:20,yanzi542766277,gzp1991101,没找你们啊
2022-09-30 09:52:25,gzp1991101,yanzi542766277,是的
2022-09-30 10:18:27,gzp1991101,yanzi542766277,发了
2022-09-30 10:20:09,yanzi542766277,gzp1991101,？
2022-09-30 10:20:11,yanzi542766277,gzp1991101,发啥
2022-09-30 10:20:16,gzp1991101,yanzi542766277,
2022-09-30 10:21:37,yanzi542766277,gzp1991101,啊
2022-09-30 10:21:51,yanzi542766277,gzp1991101,旷工是指？
2022-09-30 10:21:57,gzp1991101,yanzi542766277,不晓得
2022-09-30 10:22:02,gzp1991101,yanzi542766277,考勤上做文章呗
2022-06-28 06:39:30,nullroot,tianyi-0608,萍姐
2022-06-28 06:39:35,tianyi-0608,nullroot,在
2022-06-28 06:39:46,nullroot,tianyi-0608,济南利华瑞特信息技术有限公司
2022-06-28 06:39:54,nullroot,tianyi-0608,这家公司，跟我们签订过合同没
2022-06-28 06:39:57,tianyi-0608,nullroot,啥？
2022-06-28 06:40:01,tianyi-0608,nullroot,我找找看啊
2022-06-28 06:40:25,nullroot,tianyi-0608,要得
2022-06-28 06:45:33,tianyi-0608,nullroot,20 年的时候有签过采购合同
2022-06-28 06:46:07,nullroot,tianyi-0608,采的啥，多大金额
2022-06-28 06:46:14,tianyi-0608,nullroot,
2022-06-28 06:46:38,tianyi-0608,nullroot,销售部采的
2022-06-28 06:46:54,nullroot,tianyi-0608,就这一个吗
2022-06-28 06:47:15,tianyi-0608,nullroot,我再查查啊
2022-06-28 06:54:34,tianyi-0608,nullroot,据说瑞特安防和利华锐特是一家
2022-06-28 06:54:54,tianyi-0608,nullroot,
2022-06-28 06:56:01,tianyi-0608,nullroot,
2022-06-28 06:56:18,tianyi-0608,nullroot,利华瑞特就一个
2022-06-28 06:56:32,nullroot,tianyi-0608,这个公司过账收钱不
2022-06-28 06:58:44,tianyi-0608,nullroot,收的吧
2022-06-28 06:58:46,tianyi-0608,nullroot,咋啦？
2022-06-28 06:59:02,nullroot,tianyi-0608,收多少啊要
2022-06-28 06:59:14,tianyi-0608,nullroot,额，我要问问了
2022-06-28 06:59:18,nullroot,tianyi-0608,没事，不是了解下外面的情况
2022-06-28 06:59:30,nullroot,tianyi-0608,没事，就是了解下外面的情况
2022-06-28 09:06:43,tianyi-0608,nullroot,
2022-06-28 09:07:15,tianyi-0608,nullroot,销售问的
2022-06-28 09:20:51,nullroot,tianyi-0608,好的，谢谢萍姐
2022-06-28 09:21:59,tianyi-0608,nullroot,这么客气要不习惯的伐
2022-06-28 09:22:25,nullroot,tianyi-0608,我要做一个斯文的人
2022-06-28 09:22:52,tianyi-0608,nullroot,好滴
2022-06-28 09:23:05,tianyi-0608,nullroot,向伟哥学习[呲牙]
2022-06-28 09:24:27,nullroot,tianyi-0608,[666]
2022-06-28 09:29:15,nullroot,tianyi-0608,你们现在要打卡吗
2022-06-28 09:29:27,tianyi-0608,nullroot,要啊
2022-06-28 09:30:11,tianyi-0608,nullroot,全公司除了3个人不需要打卡
2022-06-28 09:30:25,nullroot,tianyi-0608,哎，太惨了
2022-06-28 09:30:37,tianyi-0608,nullroot,[偷笑]习惯就好
2022-06-28 09:31:08,nullroot,tianyi-0608,我从2009年毕业开始工作，从来没打过卡，直到2022年。。。
2022-06-28 09:31:31,nullroot,tianyi-0608,玄幻的人生
2022-06-28 09:32:28,tianyi-0608,nullroot,不知道人事怎么说动鸭总的
2022-06-28 09:32:45,tianyi-0608,nullroot,是不平衡嘛
2022-06-28 09:38:07,nullroot,tianyi-0608,这个是鸭总主动要求的
2022-06-28 09:38:35,tianyi-0608,nullroot,[捂脸]好吧
2022-06-28 09:38:41,nullroot,tianyi-0608,鸭总的助理不自觉，天天不打卡，把鸭总惹毛了
2022-06-28 09:38:54,tianyi-0608,nullroot,我去……
2022-06-28 09:38:56,nullroot,tianyi-0608,一颗老鼠屎，坏了一锅粥
2022-06-28 09:38:58,nullroot,tianyi-0608,MD
2022-06-28 09:39:18,tianyi-0608,nullroot,丫的
2022-06-28 09:39:37,nullroot,tianyi-0608,成都公司好多这种不自觉的人的
2022-06-28 09:40:00,nullroot,tianyi-0608,要我是老板，全一个个给干掉
2022-06-28 09:40:09,nullroot,tianyi-0608,就是对他们太好
2022-06-28 09:41:56,tianyi-0608,nullroot,哎……业绩不给力，产品不靠谱，资金缺缺，老板现在也头大得很啊
2022-06-28 09:43:51,nullroot,tianyi-0608,有啥办法哦，好多都是人为造成的
2022-06-28 09:50:49,tianyi-0608,nullroot,销售都安逸得很，项目回款慢，支出大，资金链都要断了
2022-06-28 09:53:15,nullroot,tianyi-0608,是哦，多舒服哦
2022-06-28 09:53:48,nullroot,tianyi-0608,不都是惯出来的嘛，以前我们提意见，别人还不听
2022-06-28 09:54:43,nullroot,tianyi-0608,现在尝到苦头了，大家一起沉船[委屈]
2022-06-28 09:55:49,tianyi-0608,nullroot,都要到这步了嘛
2022-06-28 09:56:54,nullroot,tianyi-0608,[偷笑]
2022-06-28 09:57:43,nullroot,tianyi-0608,去年还不断给销售招人，10几个销售，一年做几千万，真是要笑掉大牙
2022-06-28 09:58:27,tianyi-0608,nullroot,今年才多少你知道嘛[捂脸]
2022-06-28 09:58:33,nullroot,tianyi-0608,不过他们的好日子也快要到头了
2022-06-28 09:58:38,nullroot,tianyi-0608,100万？
2022-06-28 10:00:07,tianyi-0608,nullroot,具体多少没算，就是丁点
2022-06-28 10:00:34,tianyi-0608,nullroot,现在就等着西安的1300w了
2022-06-28 10:01:03,tianyi-0608,nullroot,上周我刚问过，说是这周发标
2022-06-28 10:01:23,nullroot,tianyi-0608,不知道能不能中
2022-06-28 10:02:16,tianyi-0608,nullroot,前期都花了两三百万了吧
2022-06-28 10:02:37,tianyi-0608,nullroot,不中，他还有脸？
2022-06-28 10:17:15,nullroot,tianyi-0608,他估计甩锅
2022-06-28 10:18:45,nullroot,tianyi-0608,中了万事大吉[呲牙]
2022-06-28 11:41:42,tianyi-0608,nullroot,能者多劳 只有你能担起这个重任
2022-06-28 11:43:02,tianyi-0608,nullroot,看邮件意思你要肩负起，管售前 管产品 管质量
2022-06-28 11:43:09,nullroot,tianyi-0608,萍姐，大晚上这是咋啦，尽瞎说
2022-06-28 11:43:11,tianyi-0608,nullroot,伟哥加油
2022-06-28 11:43:54,nullroot,tianyi-0608,都是虚职，能力不得行，去年差点滚蛋了。。
2022-06-28 11:45:06,tianyi-0608,nullroot,那是某人被蒙蔽了
2022-06-28 12:06:04,nullroot,tianyi-0608,不对啊萍姐，我看邮件收件人没你啊
2022-06-28 12:15:44,tianyi-0608,nullroot,[偷笑][偷笑]
2022-06-28 12:22:15,nullroot,tianyi-0608,啥情况啊
2022-06-28 12:24:26,tianyi-0608,nullroot,这又没啥关系啊[发呆]
2022-06-28 12:55:21,nullroot,tianyi-0608,眼线挺多啊[强][强]
2022-06-28 12:56:08,tianyi-0608,nullroot,[尴尬]
2022-06-28 12:56:21,tianyi-0608,nullroot,木有的好伐
2022-06-28 12:56:25,tianyi-0608,nullroot,碰巧知道的
2022-06-28 13:26:06,nullroot,tianyi-0608,[666]
2022-05-16 03:48:33,wxid_5390224027312,dujijiyiqxx,点外卖没，走去吃花溪牛肉粉
2022-05-16 03:49:12,dujijiyiqxx,wxid_5390224027312,小老弟请客
2022-05-16 03:49:30,wxid_5390224027312,dujijiyiqxx,好嘛
2022-05-16 06:17:27,dujijiyiqxx,wxid_5390224027312,我猜的准撒
2022-05-16 06:18:16,wxid_5390224027312,dujijiyiqxx,感觉老王自己开会把自己坑进去了
2022-05-16 06:25:26,dujijiyiqxx,wxid_5390224027312,嗯～～～～～～～～
2022-05-16 06:25:53,dujijiyiqxx,wxid_5390224027312,我之前就感觉到老吴对老王已经不像原来这么一味信任了
2022-05-16 06:26:16,wxid_5390224027312,dujijiyiqxx,你咋感觉的
2022-05-16 06:26:29,dujijiyiqxx,wxid_5390224027312,东哥应该在中间起了一定作用
2022-05-16 06:26:49,wxid_5390224027312,dujijiyiqxx,嗯，那说明东哥对老王也不是很满意
2022-05-16 06:27:00,dujijiyiqxx,wxid_5390224027312,从我调出来的时候我就感觉到了
2022-05-16 06:27:06,dujijiyiqxx,wxid_5390224027312,互相都不满意
2022-05-16 06:27:12,dujijiyiqxx,wxid_5390224027312,但是老吴现在站东哥
2022-05-16 06:27:59,wxid_5390224027312,dujijiyiqxx,东哥也不得行啊
2022-05-16 06:28:23,dujijiyiqxx,wxid_5390224027312,但是他跟老板方向一致
2022-05-16 06:28:33,dujijiyiqxx,wxid_5390224027312,老板肯定晓得他不行啊
2022-05-16 06:28:44,wxid_5390224027312,dujijiyiqxx,无老王应该也是一致的
2022-05-16 06:28:46,dujijiyiqxx,wxid_5390224027312,都不需要你们说
2022-05-16 06:29:12,dujijiyiqxx,wxid_5390224027312,老王还是多惨‘
2022-05-16 06:29:49,wxid_5390224027312,dujijiyiqxx,惨是惨，不过这个结果也是他一手造成的
2022-05-16 06:29:57,dujijiyiqxx,wxid_5390224027312,[捂脸]
2022-05-16 06:30:24,wxid_5390224027312,dujijiyiqxx,销售部的日子越来越不好过了
2022-05-16 06:31:05,dujijiyiqxx,wxid_5390224027312,这不见得撒，cc带领你们走向胜利
2022-05-16 06:31:22,wxid_5390224027312,dujijiyiqxx,公司现在别说胜利了
2022-05-16 06:31:27,wxid_5390224027312,dujijiyiqxx,能活下来都不错
2022-05-16 06:31:43,wxid_5390224027312,dujijiyiqxx,产品产品不给力，服务，服务没得资源
2022-05-16 06:31:57,dujijiyiqxx,wxid_5390224027312,确实 得过且过吧
2022-05-16 06:32:12,dujijiyiqxx,wxid_5390224027312,躺平
2022-05-16 06:32:35,wxid_5390224027312,dujijiyiqxx,混日子
2022-05-16 06:32:41,wxid_5390224027312,dujijiyiqxx,安洵养老院
2022-05-16 06:33:02,dujijiyiqxx,wxid_5390224027312,差不多了
2018-11-08 01:36:58,qq78263462,wxid_5390224027312,我昨天一天都在忙....
2018-11-08 01:37:12,qq78263462,wxid_5390224027312,你好久回呢？
2018-11-08 01:37:14,wxid_5390224027312,qq78263462,没事
2018-11-08 01:37:19,wxid_5390224027312,qq78263462,我可能要下周
2018-11-08 01:37:23,qq78263462,wxid_5390224027312,我擦
2018-11-08 01:37:28,qq78263462,wxid_5390224027312,好恼火哟……
2018-11-08 01:37:32,wxid_5390224027312,qq78263462,我们现在在给客户演示产品
2018-11-08 01:37:36,wxid_5390224027312,qq78263462,还多帅的
2018-11-08 01:37:38,wxid_5390224027312,qq78263462,这个技术
2018-11-08 01:37:39,wxid_5390224027312,qq78263462,哈哈哈哈哈
2018-11-08 01:38:00,wxid_5390224027312,qq78263462,终于体会到了北方的冬
2018-11-08 01:38:05,wxid_5390224027312,qq78263462,外冷内热
2018-11-08 01:38:06,qq78263462,wxid_5390224027312,留微信撒
2018-11-08 01:38:15,wxid_5390224027312,qq78263462,留了哈哈哈哈哈
2018-11-08 01:38:19,qq78263462,wxid_5390224027312,留个微信 做朋友
2018-11-08 01:38:20,qq78263462,wxid_5390224027312,哈哈哈哈哈
2018-11-08 01:38:27,qq78263462,wxid_5390224027312,东北是那样的
2018-11-08 01:38:41,qq78263462,wxid_5390224027312,你注意保暖
2018-11-08 01:38:46,qq78263462,wxid_5390224027312,那边干得很
2018-11-08 01:38:47,wxid_5390224027312,qq78263462,搞定他让他给领导多说点好话
2018-11-08 01:38:48,wxid_5390224027312,qq78263462,哈哈哈哈哈
2018-11-08 01:38:50,wxid_5390224027312,qq78263462,就是干得很
2018-11-08 01:38:55,wxid_5390224027312,qq78263462,脸都擦不散
2018-11-08 06:32:27,qq78263462,wxid_5390224027312,我们两个住吗？
2018-11-08 06:32:31,qq78263462,wxid_5390224027312,去团建的时候
2018-11-08 06:43:46,wxid_5390224027312,qq78263462,可能不得行了，大海跟周巧说了[捂脸]
2018-11-08 06:43:55,wxid_5390224027312,qq78263462,
2018-11-08 06:44:28,qq78263462,wxid_5390224027312,我靠
2018-11-08 06:44:35,qq78263462,wxid_5390224027312,你很抢手吗
2018-11-08 06:44:45,qq78263462,wxid_5390224027312,我现在去跟谁住....
2018-11-08 06:44:52,wxid_5390224027312,qq78263462,你问问老赵
2018-11-08 06:44:56,wxid_5390224027312,qq78263462,赵恒宇
2018-11-08 06:45:00,wxid_5390224027312,qq78263462,佳爷不去
2018-11-08 06:45:07,qq78263462,wxid_5390224027312,啊？
2018-11-08 06:45:13,qq78263462,wxid_5390224027312,佳爷为什么不去
2018-11-08 06:45:33,wxid_5390224027312,qq78263462,张欢根周巧，我问了，我本来说让张欢根海锅他说之前跟周巧说好了
2018-11-08 06:45:40,wxid_5390224027312,qq78263462,佳爷身体着不住
2018-11-08 06:45:43,wxid_5390224027312,qq78263462,她身体不好
2018-11-08 06:46:07,qq78263462,wxid_5390224027312,啊？
2018-11-08 06:46:39,wxid_5390224027312,qq78263462,一直在吃药她
2018-11-08 06:47:03,qq78263462,wxid_5390224027312,哦哦哦~ 我跟老赵说了  她还没回我
2018-11-08 06:47:26,wxid_5390224027312,qq78263462,嗯嗯
2018-11-08 06:47:43,qq78263462,wxid_5390224027312,还有前台。。。
2018-11-08 06:48:07,wxid_5390224027312,qq78263462,对，还有张月
2018-11-08 06:48:38,qq78263462,wxid_5390224027312,我不跟张月住。。。
2018-11-08 06:49:54,wxid_5390224027312,qq78263462,那你问跟前台或者老赵可以问一下
2018-11-08 06:54:30,wxid_5390224027312,qq78263462,有回你了吗
2018-11-08 06:55:00,qq78263462,wxid_5390224027312,就是我跟老赵
2018-11-08 06:55:09,qq78263462,wxid_5390224027312,妈哟 你好受欢迎哦
2018-11-08 06:55:26,wxid_5390224027312,qq78263462,[捂脸][捂脸][捂脸]
2018-11-08 07:03:33,wxid_5390224027312,qq78263462,你泡不泡温泉
2018-11-08 07:03:35,wxid_5390224027312,qq78263462,过去
2018-11-08 07:05:39,qq78263462,wxid_5390224027312,不去
2018-11-08 07:05:43,qq78263462,wxid_5390224027312,你要去吗
2018-11-08 07:05:48,wxid_5390224027312,qq78263462,咋呐
2018-11-08 07:05:53,wxid_5390224027312,qq78263462,我想去
2018-11-08 07:05:55,qq78263462,wxid_5390224027312,不喜欢
2018-11-08 07:06:01,qq78263462,wxid_5390224027312,你想去就去嘛
2018-11-08 07:06:06,wxid_5390224027312,qq78263462,我没泡过，想试哈
2018-11-08 07:06:08,wxid_5390224027312,qq78263462,哈哈哈
2018-11-08 07:07:00,qq78263462,wxid_5390224027312,可以 到时候我去池子边上看你
2018-11-08 07:07:20,wxid_5390224027312,qq78263462,😂😂😂没得看头的
2018-11-08 07:07:23,wxid_5390224027312,qq78263462,胸都没得
2018-11-08 07:07:29,wxid_5390224027312,qq78263462,内衣穿起我都不舒服
2018-11-08 07:07:39,wxid_5390224027312,qq78263462,不是为了好看一点我才不穿内衣[捂脸]
2018-11-08 07:08:18,qq78263462,wxid_5390224027312,算了嘛 我A的人
2018-11-08 07:08:22,qq78263462,wxid_5390224027312,不要跟我说胸小的事情
2018-11-08 07:08:50,wxid_5390224027312,qq78263462,她们说我是A-[捂脸]
2018-11-08 07:10:17,qq78263462,wxid_5390224027312,没事
2018-11-08 07:10:20,qq78263462,wxid_5390224027312,我们穿衣服好看
2018-11-08 07:10:25,qq78263462,wxid_5390224027312,虽然脱了不好看
2018-11-08 07:11:23,wxid_5390224027312,qq78263462,哈哈哈哈有道理
2018-11-08 07:11:56,qq78263462,wxid_5390224027312,哎呀 我哦跟赵恒宇其实也不是很熟哒
2018-11-08 07:12:25,wxid_5390224027312,qq78263462,没关系，我们挨到
2018-11-08 07:12:30,wxid_5390224027312,qq78263462,他们要去打麻将
2018-11-08 07:14:00,qq78263462,wxid_5390224027312,嗯 。好
2018-11-08 08:10:37,wxid_5390224027312,qq78263462,
2018-11-08 08:10:55,wxid_5390224027312,qq78263462,这个客户是领导
2018-11-08 08:11:03,wxid_5390224027312,qq78263462,
2018-11-08 08:11:11,qq78263462,wxid_5390224027312,嗯嗯？
2018-11-08 08:11:29,wxid_5390224027312,qq78263462,
2018-11-08 08:12:14,wxid_5390224027312,qq78263462,帮我出出主意😂😂
2018-11-08 08:13:09,qq78263462,wxid_5390224027312,他说你产品不行了吗？
2018-11-08 08:13:12,qq78263462,wxid_5390224027312,怎么说的？
2018-11-08 08:13:16,qq78263462,wxid_5390224027312,原话
2018-11-08 08:13:30,wxid_5390224027312,qq78263462,技术听到价格就晕头
2018-11-08 08:13:32,wxid_5390224027312,qq78263462,太贵了
2018-11-08 08:14:11,wxid_5390224027312,qq78263462,
2018-11-08 08:14:39,qq78263462,wxid_5390224027312,就只说了个太贵了吗？
2018-11-08 08:14:45,qq78263462,wxid_5390224027312,是贵
2018-11-08 08:14:52,qq78263462,wxid_5390224027312,还是说技术不好？
2018-11-08 08:15:01,wxid_5390224027312,qq78263462,没说技术不好
2018-11-08 08:15:16,wxid_5390224027312,qq78263462,就说产品贵，而且有其他厂家
2018-11-08 08:15:24,wxid_5390224027312,qq78263462,安盛和永信
2018-11-08 08:16:17,wxid_5390224027312,qq78263462,还有美亚，这几家跟他们都不我们跟他们熟
2018-11-08 08:16:33,wxid_5390224027312,qq78263462,而且他们领导我只见过一次
2018-11-08 08:17:16,wxid_5390224027312,qq78263462,今天本来准备见第二次，但是他说要加班的，但是我觉得加班是假的，只是这个项目不想跟我们做了
2018-11-08 08:17:27,wxid_5390224027312,qq78263462,我的意思是我想挽回一下，还有没有办法
2018-11-08 08:17:36,wxid_5390224027312,qq78263462,我不晓得咋子切入了
2018-11-08 08:17:49,qq78263462,wxid_5390224027312,你私底下联系他
2018-11-08 08:18:00,wxid_5390224027312,qq78263462,我就是跟他微信联系的
2018-11-08 08:18:12,qq78263462,wxid_5390224027312,你跟他表达这个意思 看行不行：
2018-11-08 08:18:58,wxid_5390224027312,qq78263462,我就发微信说：我说，“宇哥，我想做你们这个项目，不知道可不可以给个机会，”这样行不
2018-11-08 08:20:12,qq78263462,wxid_5390224027312,不要这样说
2018-11-08 08:20:19,qq78263462,wxid_5390224027312,你这样子说等于没说
2018-11-08 08:20:25,qq78263462,wxid_5390224027312,你能不能给他回扣？
2018-11-08 08:20:28,wxid_5390224027312,qq78263462,😂😂😂
2018-11-08 08:20:31,wxid_5390224027312,qq78263462,可以
2018-11-08 08:20:37,qq78263462,wxid_5390224027312,多少？
2018-11-08 08:23:10,qq78263462,wxid_5390224027312,你要表达几点，用你自己的话组织语言：1、我们公司虽然不出名 ，但是实力很强 ，这个是行业内都能打听到的，产品价格这些都好商量，宇哥希望你多多支持。2、我们之前做的客户都要给对方单位一些返利，我也是第一次来东北，对情况不太熟悉，宇哥这次帮帮忙，到时候我会跟公司申请把返利全权交给宇哥处理。
2018-11-08 08:24:58,wxid_5390224027312,qq78263462,嗯好
2018-11-08 08:25:01,wxid_5390224027312,qq78263462,我发给他
2018-11-08 08:25:04,wxid_5390224027312,qq78263462,组织哈
2018-11-08 08:26:21,qq78263462,wxid_5390224027312,还有，宇哥，我们的合作是长期的，将来我也会一直给我们东北这边的单位争取利益。
2018-11-08 08:26:30,qq78263462,wxid_5390224027312,前提是你真的能给他回扣哈，
2018-11-08 08:26:36,qq78263462,wxid_5390224027312,不能给不要乱答应
2018-11-08 08:26:52,qq78263462,wxid_5390224027312,我估计就是你没给他表达这些，他觉得没好处。
2018-11-08 08:27:09,qq78263462,wxid_5390224027312,你要是表达了这些，他还不干，可能就是别的原因了
